id,same_distance,diff_distance
8271,0.21514663,0.43623
8272,0.22672355,0.43400022
8273,0.22410755,0.46033266
8274,0.22445591,0.4362586
8275,0.21327578,0.414464
8276,0.19996808,0.4227045
8277,0.1947119,0.44212633
8278,0.19897498,0.43092388
8279,0.19854914,0.4333426
8280,0.22977735,0.4415942
8281,0.19199033,0.4311437
8282,0.13089311,0.42502373
8283,0.19165377,0.42823723
8284,0.17667392,0.4022931
8285,0.21081562,0.42930934
8286,0.19633642,0.49876556
8287,0.15268634,0.51021
8288,0.15425639,0.5193396
8289,0.255411,0.5039593
8290,0.24135679,0.4730826
8291,0.20461723,0.49544168
8292,0.1473931,0.50774205
8293,0.11516866,0.48357
8294,0.10414632,0.5372821
8295,0.1969385,0.50057024
8296,0.1861399,0.51438606
8297,0.18987373,0.51814365
8298,0.22122356,0.4888669
8299,0.1937654,0.44554362
8300,0.17897326,0.43187702
8301,0.18868217,0.4951693
8302,0.18764445,0.46278644
8303,0.19322835,0.3867112
8304,0.19629855,0.38724044
8305,0.19273382,0.46914193
8306,0.21304712,0.4738261
8307,0.22822075,0.4779358
8308,0.19276029,0.41753626
8309,0.19625837,0.440049
8310,0.21298295,0.4771337
8311,0.16420199,0.4341345
8312,0.16910195,0.45031938
8313,0.18499853,0.49676096
8314,0.17750187,0.51426935
8315,0.18016888,0.45506513
8316,0.15765515,0.4696252
8317,0.17392375,0.46096626
8318,0.18384047,0.44963488
8319,0.24455294,0.37870997
8320,0.18162617,0.3461073
8321,0.16440538,0.41821897
8322,0.1990215,0.43554834
8323,0.17858826,0.43660918
8324,0.23099098,0.4296253
8325,0.2401245,0.43533856
8326,0.22988883,0.48748255
8327,0.2247923,0.5063226
8328,0.20082922,0.48742703
8329,0.23672229,0.46606374
8330,0.15716621,0.44868028
8331,0.14296788,0.44706064
8332,0.15759726,0.43632743
8333,0.15832157,0.4796822
8334,0.1457023,0.48934624
8335,0.14287363,0.4661238
8336,0.1304084,0.4875862
8337,0.1479097,0.4862703
8338,0.13916941,0.46752718
8339,0.18759461,0.47151533
8340,0.19364497,0.459177
8341,0.18396305,0.45128068
8342,0.1776495,0.4710921
8343,0.22392116,0.38600537
8344,0.22758093,0.40472645
8345,0.1391149,0.4307626
8346,0.18268879,0.41823253
8347,0.17133884,0.4263088
8348,0.21992923,0.4268268
8349,0.21811889,0.40147898
8350,0.16128531,0.42929322
8351,0.1404822,0.41489244
8352,0.272055,0.40154994
8353,0.29004714,0.44464242
8354,0.25386626,0.44555554
8355,0.24336243,0.43959042
8356,0.21782537,0.44556114
8357,0.1959956,0.4571431
8358,0.1969385,0.4191801
8359,0.087060206,0.4346007
8360,0.1308528,0.44522235
8361,0.18400884,0.44928938
8362,0.16312072,0.4318425
8363,0.12714006,0.44856602
8364,0.13524656,0.41004705
8365,0.13542415,0.41280922
8366,0.13472022,0.40757245
8367,0.14732127,0.42240995
8368,0.1372796,0.4524567
8369,0.07198442,0.41891056
8370,0.0858712,0.4670872
8371,0.08504645,0.4807978
8372,0.08547842,0.47798657
8373,0.08347997,0.4592748
8374,0.13937941,0.4452561
8375,0.12817132,0.45069975
8376,0.16644041,0.44810632
8377,0.14821002,0.45329118
8378,0.16632085,0.43247718
8379,0.14104183,0.395077
8380,0.15575759,0.39730963
8381,0.14898156,0.40012777
8382,0.22716637,0.40069908
8383,0.16621195,0.4031641
8384,0.13611764,0.4269677
8385,0.17365436,0.4205114
8386,0.14025,0.39761892
8387,0.2070863,0.40337422
8388,0.2141528,0.3811867
8389,0.2090946,0.38532895
8390,0.2026143,0.41359645
8391,0.19736497,0.41226897
8392,0.20296961,0.40193096
8393,0.15439692,0.3786899
8394,0.14053234,0.3866857
8395,0.15591507,0.3834734
8396,0.15212685,0.38763756
8397,0.12777087,0.39577833
8398,0.13674246,0.37088868
8399,0.1288627,0.45192003
8400,0.13166964,0.44879028
8401,0.13396856,0.410488
8402,0.19197927,0.41653076
8403,0.19249526,0.4233476
8404,0.18812333,0.4222413
8405,0.17621271,0.42530397
8406,0.22640909,0.41680968
8407,0.21759811,0.42341954
8408,0.12367473,0.4070235
8409,0.19621857,0.41916025
8410,0.1755114,0.4655704
8411,0.22487058,0.4701699
8412,0.22174066,0.46648237
8413,0.1590618,0.4587008
8414,0.14824812,0.4646296
8415,0.25615236,0.451698
8416,0.2671338,0.45575115
8417,0.23969205,0.4310643
8418,0.24032895,0.4356106
8419,0.21102805,0.383478
8420,0.18692333,0.43001157
8421,0.1861399,0.41715473
8422,0.087060206,0.4791673
8423,0.135351,0.41349638
8424,0.21065709,0.4154811
8425,0.17991382,0.44489807
8426,0.14200415,0.46192247
8427,0.15382014,0.4318328
8428,0.15750803,0.4550489
8429,0.1436083,0.4440066
8430,0.16573526,0.39472508
8431,0.15484385,0.44316548
8432,0.08593873,0.465322
8433,0.09719604,0.45979404
8434,0.06829348,0.40720612
8435,0.08033506,0.40106267
8436,0.089047685,0.424807
8437,0.12674288,0.43421793
8438,0.09247298,0.4281272
8439,0.21655191,0.4848127
8440,0.20916015,0.47329107
8441,0.21062516,0.4848396
8442,0.1946867,0.4475389
8443,0.19728813,0.44507
8444,0.21343935,0.4385257
8445,0.27186123,0.44425482
8446,0.22253819,0.43737936
8447,0.19880565,0.43709943
8448,0.23071536,0.456898
8449,0.20995936,0.49568442
8450,0.19473484,0.40603906
8451,0.20763727,0.45337474
8452,0.1862481,0.4728312
8453,0.19143246,0.51155704
8454,0.20672137,0.4385193
8455,0.20276518,0.41599458
8456,0.23296903,0.46523404
8457,0.20267367,0.4455989
8458,0.22320676,0.4118786
8459,0.21397243,0.45625815
8460,0.18543847,0.47419694
8461,0.19567484,0.52072597
8462,0.18368042,0.4960423
8463,0.1956752,0.49218976
8464,0.18846284,0.42062688
8465,0.23043679,0.41832334
8466,0.23010884,0.42656943
8467,0.21948068,0.3407897
8468,0.20498748,0.40756974
8469,0.2529796,0.39824498
8470,0.27260488,0.36502275
8471,0.18098743,0.42187804
8472,0.20786525,0.38635415
8473,0.22061545,0.4552063
8474,0.25299534,0.3845947
8475,0.26105702,0.41333768
8476,0.20083372,0.37278053
8477,0.18397693,0.39460054
8478,0.30009386,0.3697911
8479,0.30980122,0.43550107
8480,0.2813874,0.47613373
8481,0.24586104,0.4408515
8482,0.21768947,0.39925724
8483,0.19196017,0.4315598
8484,0.18987373,0.41687015
8485,0.1308528,0.46327892
8486,0.135351,0.4044109
8487,0.16442417,0.41472661
8488,0.13340479,0.3965315
8489,0.10047398,0.43975398
8490,0.11258184,0.4394423
8491,0.11835261,0.4772979
8492,0.1283636,0.4328692
8493,0.13791959,0.4380007
8494,0.12330359,0.4110932
8495,0.15642372,0.4417626
8496,0.1610148,0.4416475
8497,0.15548196,0.4728612
8498,0.14626144,0.43464
8499,0.16448765,0.40487602
8500,0.16440576,0.4207925
8501,0.16439597,0.4465361
8502,0.24308583,0.43527257
8503,0.2581137,0.4347893
8504,0.25938472,0.45134902
8505,0.23204914,0.43575695
8506,0.2595511,0.43234703
8507,0.27223596,0.42652488
8508,0.30810317,0.40283427
8509,0.26849732,0.43365246
8510,0.24463923,0.50147873
8511,0.2460808,0.5083096
8512,0.24812786,0.5269062
8513,0.24437529,0.48054278
8514,0.26117456,0.44613564
8515,0.2382835,0.4739788
8516,0.25483668,0.48109865
8517,0.22686458,0.4626939
8518,0.25624883,0.5172683
8519,0.25126532,0.4780381
8520,0.22847837,0.4862783
8521,0.2550843,0.4921709
8522,0.2329787,0.47203174
8523,0.2124203,0.4357787
8524,0.22473943,0.42386016
8525,0.20239763,0.4451382
8526,0.21363351,0.42756796
8527,0.20370474,0.42301062
8528,0.24896228,0.4067848
8529,0.25131527,0.4606413
8530,0.24926996,0.4802286
8531,0.24165402,0.4608674
8532,0.28100783,0.39296144
8533,0.29969904,0.46154737
8534,0.2256322,0.49958548
8535,0.21708056,0.4622259
8536,0.24776593,0.4766916
8537,0.2619588,0.5238914
8538,0.26190484,0.534775
8539,0.21722646,0.45937553
8540,0.21457477,0.4687034
8541,0.3373228,0.4843547
8542,0.34692413,0.41900837
8543,0.3012653,0.36687434
8544,0.25683117,0.3279378
8545,0.2537818,0.40543056
8546,0.21621665,0.40960354
8547,0.22122356,0.41079617
8548,0.18400884,0.39610383
8549,0.21065709,0.41027197
8550,0.16442417,0.4604636
8551,0.09919691,0.48188293
8552,0.11719318,0.46977267
8553,0.117474504,0.4270719
8554,0.09930817,0.41470224
8555,0.14180139,0.43473527
8556,0.1151663,0.40910894
8557,0.11106556,0.45111528
8558,0.20823896,0.45331487
8559,0.21397868,0.44334707
8560,0.21661937,0.4579964
8561,0.21504799,0.457962
8562,0.21786946,0.44548038
8563,0.22431223,0.44719186
8564,0.21801636,0.43078196
8565,0.20045936,0.4318385
8566,0.21132003,0.44392896
8567,0.21468037,0.3679531
8568,0.19399123,0.38163343
8569,0.20762523,0.40850806
8570,0.23246358,0.38901868
8571,0.27101067,0.39150745
8572,0.22655684,0.4002406
8573,0.20268714,0.3823906
8574,0.20745477,0.40440595
8575,0.21103053,0.39704442
8576,0.20160483,0.3788537
8577,0.21751697,0.42782307
8578,0.19998662,0.44158503
8579,0.20336808,0.4187773
8580,0.19200677,0.4258658
8581,0.2116126,0.44626582
8582,0.23456244,0.4257566
8583,0.19286911,0.4477264
8584,0.23035243,0.42410484
8585,0.21021728,0.4327598
8586,0.19317728,0.41874358
8587,0.2075212,0.4372897
8588,0.18865104,0.39819765
8589,0.19332434,0.40900177
8590,0.19372116,0.39680898
8591,0.23731066,0.413944
8592,0.23534505,0.43855926
8593,0.23643047,0.4078115
8594,0.22711581,0.44786516
8595,0.2626226,0.449444
8596,0.26645136,0.45628083
8597,0.19634719,0.44939703
8598,0.20956543,0.4342795
8599,0.22479558,0.4410416
8600,0.2545315,0.4380945
8601,0.25244412,0.44574004
8602,0.18892346,0.42646134
8603,0.19038393,0.39437136
8604,0.30255198,0.3930893
8605,0.31688553,0.39419279
8606,0.2831243,0.3864266
8607,0.220043,0.3874462
8608,0.2199396,0.43285656
8609,0.1866386,0.42124334
8610,0.1937654,0.38812283
8611,0.16312072,0.39449784
8612,0.17991382,0.38185108
8613,0.13340479,0.3824435
8614,0.09919691,0.4093324
8615,0.079630904,0.40881863
8616,0.072834946,0.4042377
8617,0.07244918,0.39489773
8618,0.110216595,0.39322335
8619,0.08170621,0.3995616
8620,0.080315374,0.39609233
8621,0.18404426,0.39691415
8622,0.19458616,0.37613556
8623,0.18683498,0.43167526
8624,0.18516645,0.4334629
8625,0.19698869,0.3930618
8626,0.19406523,0.39928794
8627,0.1871117,0.40583917
8628,0.19357632,0.40433997
8629,0.1939382,0.40804544
8630,0.20471385,0.4008506
8631,0.17837895,0.4134608
8632,0.19363974,0.39180416
8633,0.21151373,0.40179953
8634,0.26907945,0.44644484
8635,0.2178192,0.45148465
8636,0.1853275,0.45647255
8637,0.21575142,0.45073342
8638,0.20128064,0.45207968
8639,0.20405884,0.43841842
8640,0.2192079,0.4390011
8641,0.19838591,0.44840157
8642,0.202737,0.42744404
8643,0.17882723,0.38205475
8644,0.20568441,0.44461378
8645,0.2129308,0.411636
8646,0.18120812,0.4727635
8647,0.21511492,0.4229071
8648,0.19325711,0.41469064
8649,0.16476835,0.43385592
8650,0.17852241,0.45724264
8651,0.16391818,0.42491114
8652,0.17336376,0.4426894
8653,0.16374876,0.44423702
8654,0.22218068,0.41399938
8655,0.22187647,0.4638023
8656,0.21753871,0.44120649
8657,0.206263,0.45792532
8658,0.25192022,0.4173568
8659,0.2622083,0.4085585
8660,0.16449574,0.41783035
8661,0.19189285,0.43678018
8662,0.20765676,0.41949758
8663,0.23766556,0.4710188
8664,0.23963024,0.49235386
8665,0.17785895,0.46272528
8666,0.17243457,0.4690159
8667,0.29355094,0.46462607
8668,0.30006966,0.44333583
8669,0.27683914,0.444129
8670,0.21431978,0.44310662
8671,0.20778464,0.4565588
8672,0.16971514,0.46686795
8673,0.17897326,0.5043862
8674,0.12714006,0.42483398
8675,0.14200415,0.44032195
8676,0.10047398,0.47238642
8677,0.11719318,0.49458572
8678,0.079630904,0.43517455
8679,0.047258634,0.4275247
8680,0.06344748,0.47116235
8681,0.07763067,0.4472063
8682,0.076432355,0.42008767
8683,0.061649613,0.45854077
8684,0.14741766,0.46331722
8685,0.15430254,0.49194735
8686,0.1492924,0.49890888
8687,0.1473578,0.48902202
8688,0.15799814,0.4420291
8689,0.16650663,0.41594067
8690,0.15715724,0.43649378
8691,0.19420707,0.35288695
8692,0.19847558,0.44430292
8693,0.20307805,0.37624493
8694,0.18226975,0.36274162
8695,0.19877787,0.39512935
8696,0.21247962,0.35655147
8697,0.27206266,0.45388082
8698,0.22177644,0.37663785
8699,0.1909124,0.44546792
8700,0.21393876,0.36906293
8701,0.20488074,0.4041155
8702,0.20386387,0.40460125
8703,0.21437919,0.41671026
8704,0.1960429,0.46781048
8705,0.19965616,0.42145628
8706,0.18656538,0.4142592
8707,0.20546187,0.4155131
8708,0.21789175,0.41114193
8709,0.18399139,0.4719601
8710,0.21915334,0.41458362
8711,0.19441582,0.4265773
8712,0.17047587,0.41517505
8713,0.18443307,0.41621047
8714,0.16533045,0.4120053
8715,0.175613,0.45832753
8716,0.1696305,0.43550217
8717,0.23125997,0.44124696
8718,0.22968544,0.41148496
8719,0.22590677,0.4371349
8720,0.2175715,0.43515232
8721,0.2599056,0.45632342
8722,0.26270527,0.4316958
8723,0.1774536,0.42249587
8724,0.2033479,0.4409104
8725,0.2131189,0.45136943
8726,0.24886173,0.4343971
8727,0.24787797,0.43203485
8728,0.18180257,0.44706225
8729,0.17513822,0.42286488
8730,0.29820788,0.42656565
8731,0.31347385,0.42018196
8732,0.2837195,0.4044835
8733,0.22271639,0.42272422
8734,0.21654944,0.5023802
8735,0.18153106,0.5126554
8736,0.18868217,0.527831
8737,0.13524656,0.4721334
8738,0.15382014,0.43833545
8739,0.11258184,0.4668487
8740,0.117474504,0.4725403
8741,0.072834946,0.45199767
8742,0.047258634,0.5149529
8743,0.06280971,0.47676003
8744,0.082354605,0.47965455
8745,0.077851065,0.4901577
8746,0.06893842,0.4652925
8747,0.15248777,0.43301675
8748,0.15662953,0.44217882
8749,0.1568896,0.4486778
8750,0.15606587,0.4329827
8751,0.16274925,0.42981502
8752,0.18470027,0.41754
8753,0.16922508,0.45898998
8754,0.21258412,0.4823412
8755,0.21352482,0.461139
8756,0.21497124,0.41806996
8757,0.19455029,0.47085142
8758,0.21766081,0.507219
8759,0.22527301,0.46902838
8760,0.27361956,0.48588333
8761,0.2335826,0.5182738
8762,0.20302357,0.5236983
8763,0.22199243,0.4636125
8764,0.21607211,0.4698221
8765,0.22451223,0.49683222
8766,0.23405015,0.43996176
8767,0.21592349,0.40184066
8768,0.21941395,0.35893482
8769,0.19711544,0.43045595
8770,0.22507258,0.41811967
8771,0.2181095,0.42365292
8772,0.18874377,0.4050564
8773,0.22258577,0.42011675
8774,0.19841443,0.4846407
8775,0.17406936,0.51059616
8776,0.19250762,0.48759365
8777,0.16920839,0.44410372
8778,0.18092209,0.43525785
8779,0.17083295,0.44801778
8780,0.21929166,0.4258138
8781,0.21836862,0.46775174
8782,0.22276951,0.47130585
8783,0.21263446,0.45718247
8784,0.24927668,0.472649
8785,0.26310533,0.47552824
8786,0.17590402,0.46002826
8787,0.20275672,0.46137214
8788,0.2130871,0.4507494
8789,0.23669033,0.4485207
8790,0.24044749,0.46115747
8791,0.18330543,0.38486817
8792,0.1811542,0.403291
8793,0.31065944,0.42529196
8794,0.31634519,0.40676352
8795,0.2837257,0.4024738
8796,0.21944134,0.41304126
8797,0.21385165,0.399367
8798,0.18689883,0.4130935
8799,0.18764445,0.41395798
8800,0.13542415,0.40067837
8801,0.15750803,0.44585082
8802,0.11835261,0.45826644
8803,0.09930817,0.43656412
8804,0.07244918,0.44176745
8805,0.06344748,0.46080947
8806,0.06280971,0.44177774
8807,0.08597827,0.4755392
8808,0.060325902,0.44211903
8809,0.041141782,0.4486411
8810,0.1548284,0.4340338
8811,0.15742311,0.4487018
8812,0.15954995,0.41427055
8813,0.1589081,0.42982656
8814,0.1631516,0.41507202
8815,0.18415534,0.4301219
8816,0.1744838,0.45164979
8817,0.20930248,0.4216157
8818,0.19457503,0.4583626
8819,0.22011685,0.45777214
8820,0.1906034,0.4660288
8821,0.19951402,0.45860553
8822,0.21021737,0.44159016
8823,0.27959326,0.44958532
8824,0.22987671,0.44691384
8825,0.19612657,0.45519957
8826,0.22096911,0.43553102
8827,0.21064635,0.41428694
8828,0.22481601,0.41666934
8829,0.23475729,0.41682845
8830,0.22209771,0.40598628
8831,0.22092701,0.4140639
8832,0.18068615,0.4532641
8833,0.21911111,0.4403424
8834,0.21398194,0.41241577
8835,0.19649078,0.41578972
8836,0.22502194,0.4111425
8837,0.19156682,0.4116525
8838,0.1666574,0.4295571
8839,0.18480201,0.4272511
8840,0.16838022,0.41729978
8841,0.17310517,0.41242138
8842,0.16771127,0.41813698
8843,0.21822949,0.4201667
8844,0.22188239,0.4098415
8845,0.21733057,0.41074485
8846,0.20972015,0.3966321
8847,0.24862215,0.44209173
8848,0.26676908,0.44103944
8849,0.17595853,0.4028854
8850,0.21143168,0.41359302
8851,0.21745147,0.41837478
8852,0.23876493,0.41758856
8853,0.24095988,0.42136225
8854,0.1846671,0.41378236
8855,0.1807042,0.4248138
8856,0.3000614,0.4038736
8857,0.30750927,0.41490328
8858,0.29359388,0.45468915
8859,0.2120159,0.4575614
8860,0.20830764,0.464997
8861,0.17794727,0.46124434
8862,0.19322835,0.4611087
8863,0.13472022,0.4474902
8864,0.1436083,0.4479375
8865,0.1283636,0.45031458
8866,0.14180139,0.42869753
8867,0.110216595,0.38617498
8868,0.07763067,0.45706886
8869,0.082354605,0.42510554
8870,0.08597827,0.4819963
8871,0.088088654,0.43461752
8872,0.08390672,0.42606375
8873,0.14865467,0.44206098
8874,0.14898,0.46211675
8875,0.14347757,0.42350116
8876,0.14810772,0.45379737
8877,0.1485233,0.45158464
8878,0.18186326,0.42393282
8879,0.15994963,0.46448356
8880,0.21191494,0.45125625
8881,0.2170872,0.4779626
8882,0.22229137,0.4355
8883,0.19938989,0.4212931
8884,0.22485255,0.4266408
8885,0.2258801,0.44992313
8886,0.27682078,0.4355946
8887,0.23222768,0.48276132
8888,0.20511234,0.5108302
8889,0.22219494,0.47813913
8890,0.21570158,0.47477415
8891,0.22464298,0.47969547
8892,0.2410479,0.46080643
8893,0.22409886,0.46377406
8894,0.22701271,0.4648874
8895,0.19954273,0.48061812
8896,0.22712864,0.48523313
8897,0.21473591,0.4977197
8898,0.1975684,0.4123773
8899,0.2315201,0.43468183
8900,0.20389245,0.4674223
8901,0.18112935,0.4893273
8902,0.19496816,0.42536417
8903,0.17289205,0.4287429
8904,0.18283175,0.4697549
8905,0.17484301,0.46008718
8906,0.22109017,0.4100573
8907,0.21712741,0.44935966
8908,0.2276627,0.45493752
8909,0.21702817,0.51127374
8910,0.24963969,0.5244243
8911,0.27055776,0.51277745
8912,0.18384454,0.45660183
8913,0.19848326,0.42230394
8914,0.21341278,0.4460649
8915,0.2378754,0.3584536
8916,0.23867908,0.46502823
8917,0.18239196,0.3839098
8918,0.18446676,0.3823403
8919,0.2946469,0.4039844
8920,0.3052269,0.3676841
8921,0.28101853,0.45723745
8922,0.21596669,0.39188015
8923,0.21819659,0.46154335
8924,0.19200562,0.38976556
8925,0.19629855,0.4168126
8926,0.14732127,0.40621328
8927,0.16573526,0.42837378
8928,0.13791959,0.487879
8929,0.1151663,0.43074292
8930,0.08170621,0.42994902
8931,0.076432355,0.42799136
8932,0.077851065,0.41932377
8933,0.060325902,0.48417792
8934,0.088088654,0.43309447
8935,0.056042314,0.43197212
8936,0.1617867,0.42145094
8937,0.16450875,0.42727572
8938,0.17050925,0.42252377
8939,0.17161512,0.48274782
8940,0.17639995,0.45421606
8941,0.20099714,0.4625562
8942,0.18437082,0.42557824
8943,0.21075599,0.45792934
8944,0.2094517,0.44938096
8945,0.21719356,0.46801502
8946,0.19591454,0.44557
8947,0.21547332,0.43962267
8948,0.22083485,0.45272124
8949,0.27511236,0.46123838
8950,0.23353648,0.4479688
8951,0.19911084,0.443053
8952,0.2270777,0.46285412
8953,0.21294262,0.43493998
8954,0.22014011,0.43965065
8955,0.23389658,0.43022415
8956,0.21707039,0.41671306
8957,0.21896946,0.4358354
8958,0.18945506,0.49340993
8959,0.21977848,0.50325143
8960,0.21509187,0.51924825
8961,0.1878226,0.4937124
8962,0.21975173,0.47221473
8963,0.19640347,0.49238503
8964,0.17218766,0.4974963
8965,0.19054228,0.48179287
8966,0.16584541,0.54494244
8967,0.1787382,0.5029895
8968,0.16933595,0.5135585
8969,0.2174054,0.50482124
8970,0.21601778,0.49233314
8971,0.22359155,0.46553388
8972,0.21292803,0.44500044
8973,0.24471681,0.47005984
8974,0.26510975,0.4519212
8975,0.17735586,0.4220041
8976,0.2045828,0.41429016
8977,0.2163363,0.47033876
8978,0.23703331,0.48312962
8979,0.24146883,0.48341787
8980,0.19076845,0.42574117
8981,0.18446386,0.45777342
8982,0.3079559,0.49405348
8983,0.31724787,0.4465244
8984,0.28505754,0.47375098
8985,0.21643794,0.49761352
8986,0.21837635,0.5120677
8987,0.18542202,0.44900405
8988,0.19273382,0.45926118
8989,0.1372796,0.47381228
8990,0.15484385,0.4457119
8991,0.12330359,0.4056759
8992,0.11106556,0.37539926
8993,0.080315374,0.4363367
8994,0.061649613,0.43010756
8995,0.06893842,0.43212518
8996,0.041141782,0.41100666
8997,0.08390672,0.43485558
8998,0.056042314,0.48525453
8999,0.15621588,0.5040531
9000,0.15524451,0.4740721
9001,0.15899424,0.45203063
9002,0.15824537,0.44577372
9003,0.1627397,0.46245468
9004,0.18348645,0.43911085
9005,0.17406064,0.46552393
9006,0.17467158,0.4672703
9007,0.16780682,0.45515853
9008,0.17169563,0.47146308
9009,0.14971435,0.47454053
9010,0.1745038,0.4579135
9011,0.16585086,0.45894435
9012,0.23697504,0.44765365
9013,0.17471008,0.44513407
9014,0.15226354,0.4606641
9015,0.19098206,0.39983532
9016,0.16230586,0.41911027
9017,0.22850865,0.44097006
9018,0.23247568,0.42601183
9019,0.22661154,0.40904522
9020,0.21818571,0.42975682
9021,0.1870907,0.41452947
9022,0.2265738,0.43640283
9023,0.124175034,0.42932823
9024,0.12233227,0.4129041
9025,0.1358511,0.45342264
9026,0.13528164,0.46708286
9027,0.12079505,0.44699118
9028,0.12395293,0.45248684
9029,0.10875008,0.47193477
9030,0.12434102,0.45107096
9031,0.12887199,0.4665588
9032,0.19381623,0.45361164
9033,0.19232455,0.4602046
9034,0.1945296,0.4333942
9035,0.18872139,0.45516056
9036,0.22853184,0.41064322
9037,0.21785946,0.4211705
9038,0.13831973,0.40990832
9039,0.19913907,0.42589143
9040,0.17182812,0.45505098
9041,0.2296039,0.41984007
9042,0.22704881,0.4644846
9043,0.16510648,0.46349716
9044,0.154753,0.46409008
9045,0.2607766,0.45926818
9046,0.2806576,0.44398797
9047,0.24648139,0.45584446
9048,0.24745066,0.44967827
9049,0.23156232,0.4551142
9050,0.20334183,0.44497013
9051,0.21304712,0.43359998
9052,0.07198442,0.42986095
9053,0.08593873,0.4330212
9054,0.15642372,0.42603463
9055,0.20823896,0.43083394
9056,0.18404426,0.4630917
9057,0.14741766,0.44569486
9058,0.15248777,0.4232605
9059,0.1548284,0.43103766
9060,0.14865467,0.42720017
9061,0.1617867,0.42594877
9062,0.15621588,0.44250372
9063,0.06001755,0.44022688
9064,0.068092324,0.43260998
9065,0.07605753,0.42454585
9066,0.08113201,0.4178222
9067,0.15086353,0.41732702
9068,0.11710711,0.41571057
9069,0.19981225,0.42033875
9070,0.18356289,0.39676434
9071,0.19684352,0.45307228
9072,0.16929251,0.4498925
9073,0.18997113,0.4063514
9074,0.17981876,0.40868723
9075,0.25815222,0.41680622
9076,0.1965343,0.42465872
9077,0.16918364,0.42613605
9078,0.20829242,0.41694692
9079,0.18277475,0.43354678
9080,0.2399025,0.40945113
9081,0.24617946,0.41987893
9082,0.23847046,0.46425566
9083,0.22961602,0.47084546
9084,0.20170559,0.4729654
9085,0.24426255,0.46704563
9086,0.14355358,0.47545046
9087,0.140654,0.45568404
9088,0.16087285,0.45587465
9089,0.1434402,0.42372894
9090,0.1297867,0.42926118
9091,0.13314754,0.3759116
9092,0.113055326,0.4493121
9093,0.13158579,0.41451648
9094,0.13342153,0.46451595
9095,0.20397897,0.42030868
9096,0.20796865,0.41735956
9097,0.20773599,0.42695752
9098,0.19973366,0.45316607
9099,0.23784737,0.42487425
9100,0.23973909,0.43946856
9101,0.15887256,0.44287497
9102,0.21552388,0.41593063
9103,0.19223835,0.4685801
9104,0.2410907,0.44230804
9105,0.24244408,0.46140265
9106,0.18772459,0.43112844
9107,0.16609737,0.41143343
9108,0.2679662,0.4121281
9109,0.29567504,0.43578765
9110,0.26322535,0.43329015
9111,0.2644274,0.47670934
9112,0.2409371,0.4937207
9113,0.2167736,0.46827185
9114,0.22822075,0.44589582
9115,0.0858712,0.45736045
9116,0.09719604,0.44173723
9117,0.1610148,0.441814
9118,0.21397868,0.45478055
9119,0.19458616,0.47112632
9120,0.15430254,0.47217605
9121,0.15662953,0.51305693
9122,0.15742311,0.4193286
9123,0.14898,0.43780723
9124,0.16450875,0.47723252
9125,0.15524451,0.5029594
9126,0.06001755,0.43654218
9127,0.08699423,0.43300524
9128,0.09433597,0.47024253
9129,0.07337482,0.45396563
9130,0.15910988,0.41609567
9131,0.13582514,0.46203864
9132,0.17524347,0.4713061
9133,0.14728701,0.5070247
9134,0.17614983,0.51061714
9135,0.156185,0.5014632
9136,0.16255876,0.4195804
9137,0.15635745,0.41635552
9138,0.21983103,0.43206212
9139,0.17736472,0.3661925
9140,0.14313456,0.44059443
9141,0.18797584,0.35817063
9142,0.157055,0.34008867
9143,0.23731227,0.36020082
9144,0.23560771,0.32986325
9145,0.23150496,0.40763217
9146,0.22393513,0.35678816
9147,0.18926294,0.43050462
9148,0.21150446,0.3802658
9149,0.16061182,0.39306358
9150,0.14480354,0.40315053
9151,0.16213046,0.42248473
9152,0.15361598,0.46799067
9153,0.13494119,0.41801357
9154,0.14680152,0.40405682
9155,0.13408372,0.41163376
9156,0.14184214,0.4056164
9157,0.14467362,0.4710728
9158,0.20080276,0.4060477
9159,0.1958492,0.41433278
9160,0.19322558,0.3977918
9161,0.18809523,0.4111084
9162,0.23114477,0.4050263
9163,0.21076953,0.45859984
9164,0.12642361,0.43940204
9165,0.21133183,0.43330368
9166,0.18120909,0.41187972
9167,0.23471884,0.4498566
9168,0.22522694,0.43940055
9169,0.1713489,0.45603126
9170,0.16194406,0.43001613
9171,0.2650799,0.4113123
9172,0.27879596,0.4246327
9173,0.24473242,0.4332856
9174,0.22257747,0.42574635
9175,0.20401122,0.42497683
9176,0.1811286,0.44264197
9177,0.19276029,0.41142437
9178,0.08504645,0.42114508
9179,0.06829348,0.41655725
9180,0.15548196,0.399701
9181,0.21661937,0.4196457
9182,0.18683498,0.48581916
9183,0.1492924,0.5078964
9184,0.1568896,0.52267116
9185,0.15954995,0.48825327
9186,0.14347757,0.46100697
9187,0.17050925,0.48810458
9188,0.15899424,0.49020794
9189,0.068092324,0.47502026
9190,0.08699423,0.53543603
9191,0.04529243,0.4893273
9192,0.07199178,0.5067942
9193,0.13098335,0.50368035
9194,0.087603755,0.48224568
9195,0.1863891,0.45703447
9196,0.1571656,0.4348617
9197,0.17653568,0.45529553
9198,0.16157533,0.44619185
9199,0.16371219,0.42276192
9200,0.16241978,0.42107242
9201,0.22895816,0.4592845
9202,0.1866324,0.47484824
9203,0.1548029,0.47200033
9204,0.1944287,0.42184094
9205,0.16533238,0.46785292
